x,y,z
14.700001,29.494001,207.73601
15.004001,29.542002,207.51201
14.866001,29.570002,207.56601
22.188002,16.438002,100.604004
22.44,16.424002,100.746
22.130001,16.460001,100.700005
10.686001,21.678001,207.75601
10.596001,21.836,207.76001
24.578001,32.922,194.47202
14.800001,29.606,207.53401
44.350002,3.742,87.09801
10.5720005,21.85,207.85
17.362001,27.564001,64.458
31.214,11.198001,69.770004
31.266,11.410001,69.478004
31.172,11.030001,69.874
48.378002,18.6,36.760002
48.834003,18.154001,37.24
48.788002,17.938002,37.388
10.09,22.544,208.05202
10.184,22.378,208.13602
24.598001,33.260002,194.66801
24.592001,33.056,194.626
24.640001,33.372,194.53401
24.616001,33.492,194.58202
36.016003,55.228004,110.98801
36.440002,55.086002,110.94401
35.08,16.656,106.226006
35.446003,16.618,106.618004
35.030003,16.668001,106.43001
34.718002,16.69,106.29001
14.926001,10.458,197.302
15.170001,10.174001,197.41602
15.024001,10.150001,197.40201
15.366001,9.924001,197.53601
24.614,33.126003,194.49802
31.900002,14.964001,84.01401
31.994001,15.204,83.698006
32.016003,15.118001,84.01401
10.446,22.056002,207.89401
10.532001,21.924002,207.716
55.012,17.634,0.116000004
55.210003,17.482,0.16800001
62.936005,31.658,59.664
63.016003,31.696001,59.406002
63.138004,31.594002,59.542004
30.894001,19.304,52.612003
30.942001,19.244001,52.394
42.434002,13.586,54.132004
42.190002,13.64,54.140003
31.584002,22.682001,199.048
31.576002,22.508001,198.876
31.648,22.714,198.91602
29.222002,42.512,186.66801
29.006,42.754,186.30402
28.674002,42.224003,186.59601
48.08,46.616,170.45801
47.828003,46.982002,170.774
48.06,46.692,171.53401
15.602001,44.834003,165.824
14.798,44.134003,166.692
15.504001,44.764004,166.462
32.07,21.094002,155.278
32.312,21.606,155.00201
32.654003,21.668001,155.294
14.944,36.170002,149.498
15.034,36.612003,148.73201
15.050001,36.042,148.936
37.316,25.208002,147.52
38.216003,25.176,148.12401
37.534,24.920002,148.582
43.904003,30.324001,142.94
44.484,30.914001,143.05801
44.208004,30.186,143.694
7.2520003,30.696001,121.686005
4.5600004,44.088,115.258
4.306,43.914,114.72401
44.316,55.048004,111.286
44.394,54.980003,111.29401
44.340004,55.028004,111.288
44.382004,54.982002,111.31801
44.33,55.024002,111.324005
44.348003,54.986004,111.382
44.476,54.906002,111.30401
44.300003,54.964005,111.452
44.316,54.958004,111.44
44.296,54.968002,111.46001
44.210003,55.282,111.27601
44.272003,55.068,111.28001
44.33,55.048004,111.288
44.29,55.054,111.282005
44.326,55.026,111.286
44.444,54.924004,111.42801
44.492,54.894,111.452
44.308002,54.964005,111.454
44.366,54.954002,111.434006
44.308002,54.960003,111.464005
44.284,54.97,111.464005
44.314003,55.034004,111.312004
44.402,54.956,111.4
44.456,54.922,111.424
44.284,54.952003,111.496
44.308002,55.04,111.284004
44.386,54.978004,111.29401
44.324,55.028004,111.286
44.292004,54.980003,111.48401
44.326,54.946003,111.420006
44.168003,55.002003,111.524
44.502003,54.922,111.30801
44.424004,54.948,111.382
44.320004,54.81,111.27801
44.358,54.95,111.288
44.2,54.636,111.37
44.074,54.972004,111.51401
44.286003,54.922,111.48401
44.460003,54.624004,111.324005
44.45,54.754,111.40201
44.49,54.792004,111.302
23.672,16.956001,102.394005
21.356,17.206001,101.506004
21.408,17.148,101.356
21.434002,17.154001,101.382
23.718,18.518002,100.770004
23.166,18.498001,100.924
21.460001,17.872002,100.022
21.640001,17.592001,99.950005
48.006,9.754001,96.858
47.72,9.194,96.378006
48.078003,9.402,96.450005
55.744003,14.976001,82.05801
55.722004,15.074,82.492004
55.772003,14.776001,82.18201
14.332001,24.68,81.338005
43.718002,2.65,73.444
43.772003,2.8920002,72.18
34.246002,14.562,65.826004
34.214,14.234,66.776
37.102,12.606001,63.012005
37.18,12.582001,64.100006
36.992,12.518001,64.464005
39.93,10.998,62.886
39.864002,10.7960005,63.594
39.68,11.05,63.766003
40.874,12.332001,59.274002
41.190002,11.956,59.548004
37.178,14.042001,58.364002
37.384003,14.6,58.120003
37.394,14.330001,58.344
37.154003,21.812,57.858
36.81,22.1,58.140003
37.128002,14.154,55.79
37.08,14.176001,56.362003
36.99,13.778001,56.374004
35.25,16.196001,56.822002
35.728,15.616001,55.320004
37.318,16.008001,55.13
37.370003,15.338,54.840004
35.422,20.338001,51.876003
35.09,20.480001,52.238003
35.876003,20.168001,52.180004
44.128002,45.250004,52.116
43.688004,45.54,51.308002
43.756,45.592003,52.294003
38.154003,21.878,50.56
38.208,21.508001,50.758003
38.4,19.658,45.764004
38.676003,19.024,46.778004
39.634003,20.606,46.084003
39.640003,20.936,45.828003
39.802002,20.54,46.214
59.938004,15.370001,40.834003
59.686005,15.062,40.776
59.822002,15.2960005,40.264004
16.244001,40.972,33.252003
44.274002,58.590004,10.568001
44.132004,58.866,10.280001
59.492004,34.536003,68.662
51.22,50.736004,114.98801
50.836002,50.980003,114.87401
50.250004,51.674004,115.16801
27.236002,36.744003,20.212002
27.136002,36.25,20.242
16.818,19.426,0.224
21.726002,24.902,0.19000001
21.856,18.512001,0.208
23.676,35.194,16.228
24.238,34.584003,16.152
19.714,43.312,13.398001
62.442,24.168001,5.3
65.062004,41.872,22.160002
65.258,41.940002,21.402
64.776,42.460003,20.862001
23.352001,16.52,102.324005
21.576,16.218,101.270004
20.772001,16.5,101.00001
29.350002,18.378,163.296
14.786,26.634,153.052
14.282001,27.094002,153.778
9.816001,35.038002,177.792
9.478001,34.628002,177.88
9.512,32.606003,179.686
9.928,32.926003,180.05
55.99,32.502003,101.55601
52.65,32.124,120.380005
52.644,30.936,119.73401
52.732002,31.132002,119.84801
54.606003,40.088,106.950005
54.686,39.920002,107.44601
44.038002,48.234,90.192
44.146004,48.112003,89.858
43.406002,48.546,89.644005
22.882002,51.95,38.730003
39.426003,55.128002,100.186005
39.518,54.942,99.936005
39.292004,54.966003,99.784004
23.238,58.608,7.7700005
23.708,58.046,7.8780003
25.464,52.946003,31.292002
24.758001,52.994003,30.346
29.52,30.816002,54.054
31.252,30.104002,37.466003
42.632004,9.586,97.754005
42.944,9.402,97.634
43.154003,9.502001,97.922005
30.922,15.352001,110.452
31.208002,15.368001,110.73401
30.240002,15.064001,110.36201
26.414001,21.358002,117.41801
7.9660006,28.920002,122.38601
17.682001,43.758003,27.306002
25.706001,30.628002,51.478
25.480001,30.414001,52.170002
37.870003,9.022,88.706
37.966003,9.114,89.588005
32.260002,13.112,81.656006
32.238003,13.142,82.062004
32.18,13.168,81.422005
36.030003,54.608,130.268
36.042,54.158,131.47601
43.042004,52.004,136.242
49.868004,34.046,169.90001
49.936,33.702003,170.73001
49.816,33.43,170.22
42.098003,25.638,173.378
42.734,25.886002,173.6
41.336002,56.210003,109.97001
40.756,56.748,109.72201
22.106,51.716003,98.64001
22.570002,52.046,99.340004
22.742,52.270004,98.812004
65.254005,24.214,9.462001
65.344,24.810001,10.528001
64.9,24.37,10.1380005
61.756004,39.600002,42.488003
61.942,39.68,41.65
61.024002,40.074,42.416
16.960001,50.032,100.84801
17.242,50.224003,100.920006
2.5140002,40.222,106.46001
24.126001,20.128,112.54401
24.734001,20.068,112.688
24.570002,20.314001,112.546005
45.264004,27.712002,120.83201
45.426003,28.03,120.77801
45.004,27.670002,120.520004
27.178001,52.86,122.63801
8.468,38.782,126.02801
8.458,39.542004,124.384
8.288,38.72,124.48601
45.996002,14.234,50.582
31.522001,52.156002,56.296
31.000002,52.154003,55.422
30.768002,52.282,55.364002
25.174002,51.926003,38.536003
24.584002,52.030003,38.582
24.960001,52.004,39.012
16.742,23.546001,125.296005
22.002,20.800001,153.738
10.5460005,17.132,163.264
10.404,17.608002,165.03401
10.082001,17.694,165.154
3.2740002,26.772001,167.048
19.570002,48.614002,88.79401
19.218,48.532,89.07001
15.304001,43.512,79.024
15.114,21.456001,151.358
8.358001,17.078001,156.53001
8.8880005,16.558,155.05801
9.146001,16.314001,155.09001
55.902004,7.1480002,62.802002
54.116,8.1380005,85.810005
13.748001,31.164001,184.76201
13.448001,31.324001,184.52
35.674004,36.876003,190.078
36.806004,37.206,189.80801
50.186,41.438004,70.956
50.324,41.352,71.542
50.594,41.284,71.272
57.162003,48.672,37.49
57.442,48.466003,37.928
57.428,48.7,37.316
15.998001,43.38,152.98401
16.102001,43.268,152.20201
14.77,46.914,134.73601
14.516001,47.364002,133.59001
14.278001,46.898003,134.02
26.948002,27.596,196.1
22.208,18.084002,166.356
22.508001,18.210001,166.84001
21.710001,18.222,167.17601
30.808,33.318,24.730001
30.288002,34.432003,24.144001
35.078003,28.432001,37.656002
29.554,23.024,184.44801
16.134,19.808,195.294
16.398,19.772001,195.20201
23.29,27.812002,206.15001
30.890001,16.92,188.68001
31.138002,16.130001,188.44601
43.584003,27.774002,27.070002
42.976,27.648,27.588001
36.420002,35.012,12.034
37.062,34.674,11.984
44.128002,28.61,128.47
44.440002,28.910002,127.324005
44.93,29.454,128.188
48.748,48.944004,127.648
49.092003,48.454002,126.80201
48.500004,49.136,127.036
12.454,14.340001,198.322
22.532001,25.164001,211.61002
22.952002,24.948002,211.882
22.7,25.326002,211.434
4.656,25.644001,103.08401
2.1200001,33.170002,105.590004
2.094,33.438,105.372
2.1420002,32.956,105.314
17.286001,49.546,7.682
10.71,52.708004,0.18400002
54.860004,37.352,114.454
55.048004,36.776,114.634
54.862003,36.498,114.19401
50.140003,40.934002,140.96
50.324,40.662003,139.968
50.372,40.898003,139.914
17.800001,22.250002,191.496
17.874,22.146002,190.886
17.83,21.52,191.61601
27.956001,22.404001,182.86201
27.692001,22.624,182.33
28.238,22.886002,182.634
54.988003,17.382,7.5200005
55.230003,16.816,7.4880004
55.746002,17.45,7.5600004
25.864,49.836002,164.358
25.008001,49.698,164.66
26.006,49.702003,165.07
27.728,45.250004,181.748
27.652,44.764004,182.47
28.128002,45.24,182.322
54.404003,37.72,84.068
54.322002,37.768,84.600006
52.56,40.74,74.408005
52.440002,40.746002,73.954
52.286003,40.710003,74.338005
23.556002,30.210001,11.924001
23.854002,29.744001,11.8
23.966002,29.854002,11.910001
10.364,21.310001,7.6040006
9.698001,21.130001,7.642
10.678,20.394001,7.6000004
31.034002,9.036,192.932
30.864002,8.984,192.94
33.582,10.960001,203.42201
33.418003,11.076,204.66402
33.406002,10.7560005,204.37001
5.372,23.198002,107.98401
5.7000003,23.056002,107.856
5.57,22.76,108.05401
16.898,18.320002,111.344
30.386002,5.702,202.524
14.292001,15.402,211.212
14.186001,15.820001,211.05402
13.978001,16.008001,210.78401
50.076004,34.7,170.86601
50.122,35.112003,170.992
50.154003,34.316,171.858
42.436,37.154003,189.74802
41.598003,37.300003,189.61801
42.156002,36.820004,189.67001
35.730003,29.418001,25.476002
35.378002,30.172,25.130001
55.63,8.754001,55.138004
41.77,58.348003,14.812
34.454002,22.882002,124.74801
34.814003,23.018002,123.836006
35.674004,23.288002,124.270004
12.724001,32.566,158.95001
12.336,32.208,159.662
12.066001,32.66,160.048
12.266001,40.796,173.182
6.214,28.016,3.0500002
6.3420005,27.606,2.914
6.334,27.518002,3.67
20.592001,16.786001,7.5580006
13.422001,35.462,50.844
13.248001,35.866,50.426003
13.724001,35.124,50.546
13.722001,42.936,58.860004
14.166,43.184002,59.332005
14.3220005,43.762,58.448
19.852001,6.1800003,209.104
20.256,6.0340004,209.07
19.968,6.3,209.65001
26.904001,18.364,214.96802
49.538002,44.692,142.44
50.094,39.4,153.09001
50.064003,39.288002,154.71
50.022003,39.002003,154.55801
23.354002,25.714,145.44601
24.19,25.234001,146.08
15.498001,32.622,151.78801
15.660001,32.206,151.81201
15.442,32.092003,152.61801
14.660001,42.954002,62.706
14.224001,42.638,62.742004
15.342001,43.56,63.49
35.924004,52.816,91.090004
35.528,52.754,90.50001
35.478,52.804,90.94
23.212002,11.972,2.4840002
22.552002,11.338,3.7560003
43.244003,49.752003,174.14201
43.066,50.11,173.03001
33.118,19.6,63.148003
32.828003,19.580002,62.568005
32.882,19.522001,63.156002
35.098003,21.802002,62.388004
34.934002,21.864,62.838
55.452003,22.576,100.914
55.458004,22.042002,100.716
61.626003,28.04,69.856
61.488003,27.970001,70.40401
3.2080002,38.352,3.9860003
14.584001,56.190002,4.0540004
13.688001,55.806004,3.348
13.684001,55.822002,4.2440004
51.742,13.26,42.562
52.280003,12.978001,42.988003
46.718002,17.37,40.982002
54.552002,27.300001,106.086006
55.214005,25.092001,102.97401
55.198,24.964,102.704
31.198002,24.878,142.768
31.604002,24.968,142.718
31.642002,24.698002,143.298
25.522001,25.194,142.87201
36.228,52.718002,145.44801
35.878002,52.72,145.546
36.4,52.942,146.51201
41.956,51.856003,147.61601
32.782,18.812,199.128
28.012001,26.916,201.102
28.182001,26.844002,200.84601
27.742,27.026001,200.95201
68.088005,36.518,23.468
63.588,25.268002,64.186005
63.658005,25.218,63.654003
63.760002,25.364,63.598003
12.276001,18.570002,101.008
65.350006,33.066,7.9600005
47.9,53.064003,19.088001
48.600002,53.262,18.380001
47.912003,53.300003,18.556002
17.572,7.4400005,209.56001
17.224,7.642,209.488
14.924001,9.044001,198.604
15.062,9.104,198.52802
12.134001,38.938004,53.622
16.376001,46.908,30.538002
16.338001,46.45,30.342001
16.262001,46.54,30.628002
43.168003,2.9980001,79.350006
43.252003,2.8460002,78.416
52.698,3.6220002,81.394005
52.908,3.9060001,81.676
52.442,3.5900002,81.716
11.820001,41.202003,56.260002
11.878,41.054,56.178
11.894001,40.890003,56.322002
12.026001,29.166002,76.818
12.190001,28.708002,77.130005
11.814,29.058,77.58401
27.314001,51.084003,147.442
26.756,51.032,147.33
50.95,29.708002,119.520004
50.722004,29.136002,119.33001
33.594,15.394001,110.78001
33.048,15.234001,110.51601
18.526001,46.866,77.928
18.508001,46.964,77.622
29.508001,55.488003,95.850006
20.328001,43.378002,21.624
20.654001,43.02,21.514002
20.68,42.932003,21.668001
24.386002,40.448,22.778002
24.628,40.36,22.584002
25.196001,40.138,23.028002
16.390001,15.868001,213.06001
69.03001,32.226,15.114
69.560005,33.778,11.498
69.87601,34.154003,11.776001
69.838005,33.504,11.712001
7.7660003,48.764004,108.34601
8.086,48.958004,108.712006
10.262,54.008003,114.228004
9.52,53.614002,114.102005
30.508001,27.116001,190.712
30.438002,27.836,190.39601
37.246002,32.886,187.356
44.452003,6.6320004,92.982
44.196003,6.4940004,92.614006
44.746002,6.3940005,92.64001
48.002003,2.048,82.53001
47.654003,1.82,82.100006
48.076004,1.6780001,81.776
12.508,42.782,68.448006
11.606001,34.134003,65.36
43.966003,47.756,34.944
44.24,47.502003,35.392002
44.488003,47.522003,34.998
50.642002,47.116,34.56
50.368004,47.258003,33.922
49.86,46.946003,35.084003
11.168,23.126001,114.79401
10.64,23.572,115.144005
10.556001,23.380001,113.76
13.110001,20.264002,111.144005
12.786,20.778002,111.12601
12.326,20.628,111.088005
39.114002,52.658,146.20801
38.698,52.846,146.884
39.012,52.832,147.212
40.212,52.712,161.3
39.72,47.58,63.450005
40.746002,48.812004,72.93201
40.908,48.632004,73.534004
41.230003,48.894,73.268005
61.276005,24.970001,65.574005
61.454002,24.834002,66.16801
61.228004,24.888,66.22401
57.076004,16.51,71.646
57.156002,16.228,72.084
57.030003,16.032001,72.292
27.736002,26.904001,63.776005
27.954,26.282001,65.188
27.772001,26.406002,64.802
31.706001,27.704,60.192
32.06,27.604002,59.866
31.892002,27.340002,60.698
22.404001,18.924002,185.70601
22.498001,19.402,184.962
22.722002,18.79,185.74
25.45,13.338,187.522
25.764002,13.024,187.494
18.230001,30.930002,8.132
49.024002,45.182003,87.878006
49.180004,45.064003,88.100006
50.046,45.392002,96.87
67.398,33.99,19.172
62.730003,29.156002,42.564003
62.836002,29.418001,42.750004
62.662003,29.134,43.032
13.014001,49.908,126.91
11.766001,55.070004,115.896
11.648001,55.104004,116.32201
12.056001,55.208004,116.034004
18.84,22.84,185.72801
19.106,22.114,185.87001
18.904001,21.964,186.548
9.656,24.434002,178.02802
9.282001,24.234001,177.802
39.762,48.596,73.05801
39.890003,48.54,73.314
40.468002,17.404001,115.69401
40.492,17.144001,115.454
38.442,22.2,117.98
18.684,16.366001,153.716
19.868,17.896,157.324
19.592001,17.622002,157.53801
67.188,29.562002,16.766
67.552,29.378002,16.422
58.348003,26.300001,55.444004
58.664,26.578001,54.086002
20.004002,51.146004,10.152
18.1,48.282,27.312002
18.604,49.058002,27.342001
18.564001,48.876003,27.124
46.194004,20.156,115.088005
46.612003,20.168001,115.41801
46.594,20.880001,115.538
50.822002,14.294001,100.954
50.498,14.334001,101.22
50.154003,13.622001,100.81801
23.62,19.214,169.914
17.442001,24.074001,179.134
16.668001,24.406002,179.30602
17.326,23.932001,178.85
21.820002,17.568,156.03801
21.062,16.824001,158.1
20.59,17.418001,157.712
21.446001,16.488,157.98401
25.478,30.69,193.718
19.25,28.688002,191.662
27.488,55.120003,9.656
27.472002,55.504,9.474
27.35,55.13,9.496
33.886,61.942,11.38
35.878002,24.622002,131.98601
36.466003,24.744001,132.108
43.590004,29.396002,133.224
17.196001,29.900002,58.844
17.328001,29.810001,58.714005
18.12,28.896002,60.38
26.61,22.052002,82.138
26.356,22.306002,81.358
26.756,22.160002,81.71001
29.472002,57.828003,20.566002
29.416002,57.694004,20.044
26.916,52.640003,22.070002
26.470001,52.606003,22.202002
26.804,52.628002,22.496
52.514004,15.026001,5.53
56.224003,28.178001,0.716
49.434002,44.906002,147.03001
49.624,44.86,148.238
49.504,44.628002,146.87401
43.386,51.528004,150.766
43.09,51.614002,150.194
22.908,54.258003,108.88801
23.456001,54.414,108.79401
17.076,56.516003,113.494
17.338001,56.610004,113.868004
28.632002,24.12,8.110001
28.640001,24.088001,8.576
48.866,19.352001,7.4500003
48.418003,20.154001,7.426
29.174002,56.108,23.836
9.424001,48.018,102.80601
35.280003,22.242,46.260002
34.898003,22.728,45.606003
35.192,22.162,46.208004
32.24,7.7980003,204.822
32.048,7.4860005,204.86002
32.344,7.774,203.8
24.384,8.620001,212.33002
24.796001,9.142,212.412
37.876003,13.034,6.972
42.316,15.672001,7.4560003
46.132004,30.19,150.936
46.050003,30.016,151.498
33.684002,21.662,168.44
32.578003,21.212002,168.22401
32.926003,21.246,167.296
50.004,34.0,163.022
50.046,33.494003,163.518
50.108,31.990002,163.714
21.706001,51.708004,14.422001
24.822,53.578003,11.468
24.886002,53.4,12.290001
22.306002,15.226001,107.618004
23.094002,15.252001,107.842
22.800001,14.840001,107.812004
5.7040005,21.622002,108.990005
5.4280005,21.830002,108.814
56.22,17.286001,87.97
30.002,34.202003,37.014
30.204002,34.15,37.454002
29.934002,34.448,37.27
35.692,27.000002,52.262
41.186,37.978,189.58401
41.888,24.490002,156.914
42.174004,24.832,156.628
42.534,24.498001,157.052
37.276,24.148,152.462
36.628002,24.032001,152.806
44.552002,52.826004,99.11201
13.098001,35.128002,140.668
10.536,44.190002,129.0
66.152,29.706001,40.936
66.18201,30.298002,41.004
66.332,29.644001,41.168003
61.868004,27.074001,55.862003
54.670002,7.4020004,58.924004
54.818,7.3080006,59.294003
54.476,7.1520004,59.430004
45.668003,7.8760004,61.608
45.634003,8.214001,60.998
49.940002,32.352,166.36201
50.032,31.400002,165.72601
38.488003,22.514002,166.61
39.096,22.276001,165.97202
39.124,22.466002,166.55801
53.452003,47.912003,114.30601
54.83,36.124,113.090004
54.862003,36.912003,113.16801
13.934001,17.68,102.200005
23.18,15.538001,106.52801
22.614,15.5060005,106.426
23.918001,14.774001,187.908
24.330002,14.564001,187.74802
22.254002,8.46,195.03401
22.050001,8.09,196.20001
13.316001,28.536001,204.42201
13.564001,28.650002,204.076
13.722001,28.61,203.83202
19.140001,22.54,213.05801
4.84,27.262001,162.276
4.5740004,27.578001,163.376
4.7400002,27.852001,163.304
14.394001,18.756,151.356
14.920001,18.892,151.56401
56.63,14.868001,37.888
56.482002,14.362,39.258003
54.996002,11.89,45.434002
55.714005,11.966001,45.594
55.590004,11.862,45.738003
52.784004,47.278004,120.658005
52.718002,47.56,120.240005
52.328003,48.036003,120.982
48.83,52.114002,120.784004
49.086002,52.076004,120.232
24.424002,23.928001,134.75401
23.274,24.256,134.61
23.416,23.820002,134.002
29.344002,23.654001,134.79001
23.920002,43.112003,182.42801
23.188002,42.984,182.44601
23.162,48.684002,167.84001
23.916,49.050003,166.856
23.422,49.014004,166.744
24.426,51.752003,51.762
24.470001,52.04,51.58
24.084002,51.842003,51.294003
27.77,52.388004,54.440002
27.692001,51.844,54.932003
41.29,24.662,36.994003
41.216003,24.900002,36.492
41.866,24.104002,37.108
29.836002,36.33,28.262001
30.078001,36.24,28.216002
11.482,22.598001,96.062004
10.974001,22.944,95.73
11.394001,22.912,96.00001
53.730003,22.888,22.294
54.108,22.244001,23.068
53.698,22.712002,23.004002
50.664,20.434002,32.972
50.556004,20.886002,32.414
17.976002,50.072002,132.016
17.804,49.9,132.26001
17.990002,49.56,133.166
21.204,49.084003,145.16
21.432001,49.170002,144.796
8.860001,29.802002,78.758
32.428,57.396004,103.086006
39.588,10.114,65.776
39.842003,9.514001,65.43201
38.640003,6.5280004,82.892006
38.906002,6.5340004,83.496
54.016003,31.122002,119.69
53.914,30.616001,119.592
53.964,30.782001,119.44
54.316,38.392002,121.37601
54.264004,37.248,121.41601
10.3,23.896002,91.136
10.378,23.542002,91.268005
14.894001,40.278004,151.798
10.712001,36.980003,163.61601
10.688001,36.498,163.328
12.042001,27.140001,209.298
11.906,27.470001,208.73201
11.554001,26.908,209.02602
12.85,17.400002,206.92401
12.792001,17.136002,206.518
12.836,16.934,206.83601
3.3160002,37.716003,113.16401
4.3780003,30.764002,113.37
4.466,30.832,113.59801
4.3180003,31.486002,113.70601
36.33,25.162,177.14601
36.584003,25.456001,177.63802
35.72,25.172,177.58601
27.308,50.808002,79.30801
27.918001,51.012,80.156006
29.066002,51.296,80.742004
30.384,52.286003,78.33
30.304,52.514004,77.884
30.020002,52.128002,77.846
6.702,18.856,158.33801
5.8040004,22.79,157.12201
6.2660003,22.288,155.89001
25.808,23.166,71.324005
25.752,22.472,71.574005
26.004002,22.718,72.342
26.670002,25.740002,64.482
26.420002,25.418001,64.348
26.284,26.114,63.33
13.754001,33.286003,140.542
22.498001,25.812,138.23401
36.976,48.088,182.00201
35.122,51.842003,170.25801
35.146,51.686,171.274
35.408,51.742,171.09001
35.77,57.368004,121.08001
41.096,53.902004,131.69
41.512,53.284004,133.472
16.242,39.08,35.434002
20.316002,30.696001,46.546
20.302,31.064001,46.090004
10.718,43.65,87.04
10.490001,43.546,87.41801
10.694,43.800003,87.554
7.8320003,34.182003,86.43
7.8600006,33.466003,86.01401
38.494003,14.192,51.688004
38.512,14.446001,51.778004
38.300003,14.558001,51.516003
37.758003,15.134001,49.392002
52.132004,56.336002,0.984
52.204002,55.808002,0.92800003
51.780003,56.158,0.76000005
44.412003,60.13,0.032
47.414,60.38,0.020000001
46.02,59.744003,0.032
18.932001,28.548002,195.438
18.666,28.660002,195.042
46.278004,24.896002,168.322
45.848003,25.216002,168.962
45.638,26.856,172.44
46.058002,27.096,172.42601
46.228,27.260002,173.09201
9.154,21.944,206.39401
9.172001,22.272001,206.36801
12.626,23.902,200.42001
12.8,24.102001,200.28201
11.538,54.968002,5.1920004
10.602,54.598003,4.8120003
12.262001,44.750004,7.3160005
12.088,44.2,7.334
34.416,20.640001,52.224003
34.356003,20.662,52.754
35.288002,17.470001,51.398003
24.448002,54.912003,119.602005
24.256,55.010002,119.466
24.116001,54.836002,119.422005
24.688002,53.004,122.700005
24.62,53.138004,122.09801
24.404001,53.216003,122.398
13.984,46.11,42.852
20.932001,49.904003,51.95
20.582,49.670002,52.404003
17.424002,23.622002,211.62001
17.498001,23.456001,211.662
17.708,23.504002,211.65001
6.662,21.204,109.878006
3.1680002,29.574001,110.732
2.9320002,28.78,110.26201
3.2200003,28.742,110.490005
41.178,13.076,107.908005
41.296,13.194,107.73
41.696003,12.950001,108.09801
46.526,15.954,110.16
46.778004,16.220001,110.172005
31.126001,18.288,57.688004
31.472002,18.364,58.012
31.188002,18.204,58.156002
34.710003,18.064001,52.972004
34.398003,18.454,52.350002
22.028002,54.982002,118.742004
21.456001,54.914,118.796005
22.130001,54.670002,118.726006
23.142,55.532,116.13801
22.848001,55.806004,115.796005
22.76,55.968002,116.496
31.818,37.032,13.064001
31.12,37.412003,13.660001
31.316002,37.116,13.258
38.188004,34.476,18.876001
34.834003,31.912,187.94402
34.042,31.066002,187.688
34.626003,31.440002,187.56201
33.946003,35.210003,190.44601
32.856003,34.594,190.71
32.904003,34.25,190.64801
17.836,46.156002,76.8
17.932001,46.370003,76.712006
13.56,41.440002,77.534004
12.76,40.802002,78.136
13.6380005,41.658,78.212006
58.99,18.042002,24.998001
58.738003,18.126001,25.834002
55.274002,14.828001,38.65
31.020002,54.412003,29.060001
31.208002,54.814003,28.894001
30.762001,54.696003,28.716002
37.572002,61.738003,11.976001
19.666,27.132002,207.75002
19.34,27.334002,207.94601
16.906,26.45,211.20001
12.136001,52.928,119.16
12.686001,52.898003,119.130005
17.882,55.826004,119.40401
16.928001,55.798004,119.47001
17.142,55.348003,119.33001
48.118004,47.210003,164.098
47.966003,46.938004,166.832
50.044003,38.942,156.92601
50.024002,38.246002,158.73601
49.998,38.546,156.97401
44.9,28.298002,10.830001
54.558002,21.812,22.76
54.780003,21.664001,22.26
31.730001,17.466002,99.07201
32.316,13.97,94.754005
31.992,14.160001,94.114006
31.992,13.988001,94.14001
5.826,34.184002,97.338005
11.51,45.146004,95.22201
11.782001,45.074,94.582
11.370001,44.786003,94.87401
54.592003,37.084003,90.476006
49.368004,43.042004,83.11201
63.744003,23.93,23.564001
63.774002,23.516,23.568
62.536003,26.498001,24.892002
62.692,25.962002,25.108002
62.872,26.254002,24.28
5.1200004,33.242,98.15201
5.2840004,32.674,98.05801
5.058,32.912003,98.090004
7.1200004,47.096,103.706
7.268,47.412003,103.90201
7.4100003,47.418003,103.898
64.978004,31.140001,19.072
21.474,25.164001,59.764004
21.668001,25.708002,59.486004
21.240002,25.458002,59.094
20.102001,27.978,62.118004
20.502,27.716002,62.974003
20.062,27.618002,62.824
15.700001,48.292004,96.024
16.2,48.510002,96.32201
16.37,48.582,96.04401
20.214,50.594,96.982
19.892,50.646004,96.146
49.236004,53.916004,117.396
38.092003,57.674004,119.07001
37.956,57.412003,118.68201
37.718002,57.608,118.91601
14.336,35.284,43.244003
14.222001,34.706,43.058002
17.406,29.874,50.180004
18.016,10.9140005,195.656
18.192001,10.666,195.714
24.002,4.4960003,202.19801
24.130001,4.3820004,202.47801
23.514002,4.372,202.42401
49.780003,35.914,187.34201
49.638,35.864002,187.654
49.704002,35.602,187.26201
42.256,27.434002,177.94
18.548,23.560001,127.522
19.428001,23.214,127.28801
19.054,23.438002,128.516
26.812002,21.574001,122.024
27.252,21.592001,122.008
27.364002,21.576,122.60801
32.756,13.082001,94.282005
32.056,13.4140005,93.872
32.598003,13.066001,93.664
36.558002,12.864,101.562004
36.578003,13.028001,102.09801
10.750001,39.574,169.25801
10.158001,38.752003,169.628
10.302,38.954002,169.93001
4.866,28.446001,163.80602
5.078,28.486002,163.36401
44.440002,28.618002,180.044
43.808002,28.646002,180.156
42.338,31.298002,186.098
41.52,31.372002,185.876
41.686,31.062002,185.466
39.570004,57.066,122.924
44.280003,54.636,123.268005
15.022,26.862001,65.656006
19.272001,23.68,71.12
30.982002,14.592001,90.952
30.916002,14.484001,90.9
28.508001,26.294,202.15201
28.772001,26.420002,202.33801
30.652002,18.574001,212.542
4.38,38.252003,99.636
4.504,38.13,99.55
5.0680003,45.774002,106.838005
5.1060004,45.940002,107.298004
5.302,46.212,107.034004
57.24,43.06,53.086002
57.218002,42.570004,53.374004
57.304,42.898003,52.56
